LIGNE RFN,PK,LATITUDE,LONGITUDE
70000,138.1,49.05747646,3.923790144
70000,138.2,49.05755894,3.925155742
70000,138.3,49.05764144,3.926521295
70000,138.4,49.05772389,3.927886901
70000,138.5,49.05780633,3.929252463
70000,138.6,49.05788878,3.930618078
70000,138.7,49.05797119,3.931983697
70000,138.8,49.05805361,3.93334937
70000,138.9,49.05813598,3.934714997
70000,139.0,49.05821838,3.936080679
70000,139.1,49.05830072,3.937446364
70000,139.2,49.05837125,3.938812814
70000,139.3,49.05836927,3.940184292
70000,139.4,49.05826571,3.941546177
70000,139.5,49.05815155,3.942905816
70000,139.6,49.05788985,3.944218069
70000,139.7,49.05759742,3.945513713
70000,139.8,49.05719316,3.94673531
70000,139.9,49.05673284,3.947914338
70000,140.0,49.05617535,3.948988141
70000,140.1,49.05554928,3.949974542
70000,140.2,49.05485508,3.950846597
70000,140.3,49.0540994,3.951593753
70000,140.4,49.05330612,3.952239457
70000,140.5,49.05248,3.952783214
70000,140.6,49.0516318,3.953246865
70000,140.7,49.05079527,3.953753358
70000,140.8,49.04998943,3.954360013
70000,140.9,49.04923786,3.955094551
70000,141.0,49.04856358,3.955985463
70000,141.1,49.04792534,3.956933352
70000,141.2,49.04732883,3.957943536
70000,141.3,49.04684794,3.959088774
70000,141.4,49.04637247,3.960238964
70000,141.5,49.04593039,3.961419867
70000,141.6,49.04548456,3.96261067
70000,141.7,49.0450269,3.963832908
70000,141.8,49.04456922,3.965055174
70000,141.9,49.04411157,3.966277369
70000,142.0,49.04365387,3.967499592
70000,142.1,49.04319616,3.968721744
70000,142.2,49.04275241,3.969915386
70000,142.3,49.04232637,3.971072647
70000,142.4,49.04190028,3.972229937
70000,142.5,49.04147422,3.97338716
70000,142.6,49.04104681,3.974543219
70000,142.7,49.04061795,3.975698111
70000,142.8,49.04018912,3.976852935
70000,142.9,49.03976024,3.97800774
70000,143.0,49.03933138,3.979162527
70000,143.1,49.03890248,3.980317293
70000,143.2,49.03847357,3.98147209
70000,143.3,49.03804396,3.982671729
70000,143.4,49.03764721,3.983901205
70000,143.5,49.03732035,3.985177203
70000,143.6,49.03705445,3.986487232
70000,143.7,49.0367885,3.987797247
70000,143.8,49.03652254,3.989107248
70000,143.9,49.0362566,3.990417188
70000,144.0,49.0359906,3.991727163
70000,144.1,49.0357246,3.993037124
70000,144.2,49.03545861,3.994347073
70000,144.3,49.03519258,3.995656958
70000,144.4,49.03492653,3.996966879
70000,144.5,49.03466049,3.998276787
70000,144.6,49.03439442,3.999586681
70000,144.7,49.03412836,4.000896563
70000,144.8,49.03386225,4.002206381
70000,144.9,49.03359613,4.003516235
70000,145.0,49.03333003,4.004826076
70000,145.1,49.03306388,4.006135903
70000,145.2,49.03279771,4.007445668
70000,145.3,49.03253157,4.008755468
70000,145.4,49.03226719,4.010066119
70000,145.5,49.03200367,4.011377113
70000,145.6,49.03174016,4.012688144
70000,145.7,49.0314766,4.013999112
70000,145.8,49.03121303,4.015310067
70000,145.9,49.03094887,4.016621095
70000,146.0,49.03067995,4.017932649
70000,146.1,49.03041101,4.019244239
70000,146.2,49.03014206,4.020555766
70000,146.3,49.02987313,4.021867281
70000,146.4,49.02960415,4.023178781
70000,146.5,49.02933516,4.024490267
70000,146.6,49.02906615,4.025801789
70000,146.7,49.02879716,4.027113249
70000,146.8,49.02860011,4.028453548
70000,146.9,49.02843271,4.029802657
70000,147.0,49.02830795,4.031163273
70000,147.1,49.02818404,4.032524046
70000,147.2,49.02806664,4.033886161
70000,147.3,49.02794922,4.035248269
70000,147.4,49.02783175,4.03661037
70000,147.5,49.02771431,4.037972466
70000,147.6,49.02759681,4.039334555
70000,147.7,49.02747933,4.040696639
70000,147.8,49.02736184,4.042058716
70000,147.9,49.02724429,4.043420787
70000,148.0,49.02712677,4.044782852
70000,148.1,49.02700923,4.046144911
70000,148.2,49.02689039,4.047521309
70000,148.3,49.02676919,4.048925516
70000,148.4,49.02664793,4.050329766
70000,148.5,49.02652669,4.05173396
70000,148.6,49.02640377,4.053137823
70000,148.7,49.02628483,4.054487103
70000,148.8,49.02616681,4.055825972
70000,148.9,49.02604874,4.057164834
70000,149.0,49.02593065,4.058503689
70000,149.1,49.02581258,4.05984254
70000,149.2,49.02569447,4.061181383
70000,149.3,49.02557637,4.062520221
70000,149.4,49.02545822,4.063859101
70000,149.5,49.02534006,4.065197927
70000,149.6,49.02522192,4.066536747
70000,149.7,49.02510373,4.06787556
70000,149.8,49.02498555,4.069214367
70000,149.9,49.02486733,4.070553168
70000,150.0,49.02474913,4.071891964
70000,150.1,49.02463088,4.073230801
70000,150.2,49.02451261,4.074569584
70000,150.3,49.02439368,4.075920525
70000,150.4,49.0242746,4.077278374
70000,150.5,49.02415551,4.078636266
70000,150.6,49.02403641,4.079994102
70000,150.7,49.02391729,4.081351933
70000,150.8,49.02379815,4.082709757
70000,150.9,49.023679,4.084067624
70000,151.0,49.0235629,4.085426035
70000,151.1,49.02344762,4.086784605
70000,151.2,49.02333232,4.088143216
70000,151.3,49.02321669,4.089501718
70000,151.4,49.02309992,4.090859995
70000,151.5,49.02298317,4.092218316
70000,151.6,49.02286637,4.093576581
70000,151.7,49.02274956,4.09493484
70000,151.8,49.02263273,4.096293093
70000,151.9,49.02251589,4.097651388
70000,152.0,49.02239903,4.099009629
70000,152.1,49.02228219,4.100367864
70000,152.2,49.0221653,4.101726141
70000,152.3,49.02204839,4.103084364
70000,152.4,49.02193147,4.10444258
70000,152.5,49.02181191,4.105800296
70000,152.6,49.02169116,4.107157736
70000,152.7,49.02157038,4.108515171
70000,152.8,49.0214496,4.109872599
70000,152.9,49.02132879,4.111230021
70000,153.0,49.02120798,4.112587485
70000,153.1,49.02108714,4.113944895
70000,153.2,49.02096629,4.115302297
70000,153.3,49.02084543,4.116659694
70000,153.4,49.02072452,4.118017084
70000,153.5,49.02060362,4.119374468
70000,153.6,49.02048271,4.120731845
70000,153.7,49.02036179,4.122089217
70000,153.8,49.02024085,4.12344663
70000,153.9,49.02011989,4.124803989
70000,154.0,49.01999892,4.126161341
70000,154.1,49.01987909,4.127518712
70000,154.2,49.01975989,4.128875361
70000,154.3,49.01964067,4.130232003
70000,154.4,49.0195214,4.131588589
70000,154.5,49.01940216,4.132945219
70000,154.6,49.01928289,4.134301842
70000,154.7,49.01916362,4.135658411
70000,154.8,49.01904432,4.137015021
70000,154.9,49.01892501,4.138371626
70000,155.0,49.01880569,4.139728176
70000,155.1,49.01868635,4.141084768
70000,155.2,49.01856699,4.142441354
70000,155.3,49.01844762,4.143797934
70000,155.4,49.01832824,4.145154459
70000,155.5,49.01820884,4.146511026
70000,155.6,49.01808942,4.147867587
70000,155.7,49.01796481,4.149223053
70000,155.8,49.01783826,4.15057808
70000,155.9,49.01771481,4.151933754
70000,156.0,49.0175976,4.153290779
70000,156.1,49.01748006,4.154647692
70000,156.2,49.01736106,4.156004324
70000,156.3,49.01724201,4.157360901
70000,156.4,49.01712299,4.15871752
70000,156.5,49.01700394,4.160074085
70000,156.6,49.01688489,4.161430692
70000,156.7,49.01676587,4.16278749
70000,156.8,49.01664691,4.164144623
70000,156.9,49.01652796,4.165501702
70000,157.0,49.01640896,4.166858774
70000,157.1,49.01628998,4.168215841
70000,157.2,49.01617096,4.169572949
70000,157.3,49.01603168,4.170925358
70000,157.4,49.01588235,4.172275487
70000,157.5,49.01570716,4.173618303
70000,157.6,49.01550371,4.174951169
70000,157.7,49.01526432,4.176270986
70000,157.8,49.0150189,4.17758778
70000,157.9,49.01470214,4.178869387
70000,158.0,49.01438537,4.180150929
70000,158.1,49.01403551,4.181411249
70000,158.2,49.01365253,4.182650245
70000,158.3,49.01325447,4.183877434
70000,158.4,49.01281148,4.185069293
70000,158.5,49.01236844,4.18626118
70000,158.6,49.01192467,4.187455076
70000,158.7,49.01147059,4.18864365
70000,158.8,49.0110071,4.189823953
70000,158.9,49.01054363,4.191004236
70000,159.0,49.01008011,4.192184497
70000,159.1,49.0096163,4.193364438
70000,159.2,49.00914901,4.194541211
70000,159.3,49.00868174,4.195718011
70000,159.4,49.00821443,4.19689479
70000,159.5,49.00774714,4.1980715
70000,159.6,49.00727981,4.199248236
70000,159.7,49.0068125,4.200424904
70000,159.8,49.00634514,4.201601598
70000,159.9,49.0058778,4.202778223
70000,160.0,49.00541042,4.203954875
70000,160.1,49.00494494,4.205126729
70000,160.2,49.00447996,4.206297308
70000,160.3,49.00401495,4.207467865
70000,160.4,49.00355243,4.208640652
70000,160.5,49.0031011,4.209823562
70000,160.6,49.00266438,4.211018869
70000,160.7,49.00223975,4.212223836
70000,160.8,49.00188723,4.213481788
70000,160.9,49.00155418,4.21475133
70000,161.0,49.00125348,4.216039969
70000,161.1,49.00099549,4.217348682
70000,161.2,49.00076646,4.218670964
70000,161.3,49.00059955,4.220014219
70000,161.4,49.0004387,4.221359457
70000,161.5,49.00029246,4.222708489
70000,161.6,49.00013262,4.224053932
70000,161.7,48.99996527,4.225397338
70000,161.8,48.99979786,4.226740784
70000,161.9,48.99963044,4.228084172
70000,162.0,48.99947834,4.229431713
70000,162.1,48.99933032,4.230780316
70000,162.2,48.99914536,4.232117957
70000,162.3,48.99894525,4.233450848
70000,162.4,48.99866123,4.234748139
70000,162.5,48.99830881,4.236004643
70000,162.6,48.99793612,4.237249059
70000,162.7,48.99750688,4.238448973
70000,162.8,48.99703982,4.239616318
70000,162.9,48.99651572,4.240727604
70000,163.0,48.9959908,4.241836609
70000,163.1,48.99545945,4.242936675
70000,163.2,48.99492813,4.244036719
70000,163.3,48.99439677,4.245136789
70000,163.4,48.9938654,4.246236787
70000,163.5,48.99333468,4.247337509
70000,163.6,48.99281267,4.248447425
70000,163.7,48.9923172,4.249585414
70000,163.8,48.99188362,4.25078037
70000,163.9,48.99149413,4.252008352
70000,164.0,48.99113641,4.253259818
70000,164.1,48.99083243,4.254542698
70000,164.2,48.9906021,4.255861566
70000,164.3,48.99035871,4.257174947
70000,164.4,48.99011383,4.258487744
70000,164.5,48.98986894,4.259800481
70000,164.6,48.98962356,4.261115578
70000,164.7,48.98938273,4.262435302
70000,164.8,48.98914996,4.263758423
70000,164.9,48.98891721,4.265081532
70000,165.0,48.98868444,4.266404581
70000,165.1,48.98845162,4.267727666
70000,165.2,48.98821882,4.26905074
70000,165.3,48.98798601,4.270373753
70000,165.4,48.98775318,4.271696804
70000,165.5,48.9875203,4.273019841
70000,165.6,48.98728744,4.274342819
70000,165.7,48.98705457,4.275665834
70000,165.8,48.98682156,4.276988785
70000,165.9,48.98658368,4.278309706
70000,166.0,48.98634579,4.279630615
70000,166.1,48.98608301,4.280939996
70000,166.2,48.98577504,4.282226246
70000,166.3,48.98540926,4.283476882
70000,166.4,48.98498409,4.284684366
70000,166.5,48.98454572,4.285880892
70000,166.6,48.98402074,4.286993819
70000,166.7,48.98343335,4.288032066
70000,166.8,48.98281581,4.289027244
70000,166.9,48.98215591,4.289959823
70000,167.0,48.98148463,4.290866251
70000,167.1,48.98081408,4.2917717
70000,167.2,48.98017518,4.29272785
70000,167.3,48.97955234,4.293708567
70000,167.4,48.97896697,4.294739985
70000,167.5,48.97841611,4.295815118
70000,167.6,48.97790281,4.296932828
70000,167.7,48.9773964,4.298057308
70000,167.8,48.97694036,4.299230915
70000,167.9,48.97648428,4.300404452
70000,168.0,48.97602819,4.301578017
70000,168.1,48.97557168,4.302752671
70000,168.2,48.97511398,4.303930243
70000,168.3,48.97465627,4.305107795
70000,168.4,48.97419858,4.306285326
70000,168.5,48.97374084,4.307462837
70000,168.6,48.9732831,4.308640326
70000,168.7,48.97282537,4.309817795
70000,168.8,48.9723676,4.310995243
70000,168.9,48.97190982,4.31217267
70000,169.0,48.97145129,4.313349426
70000,169.1,48.97099237,4.31452581
70000,169.2,48.97053341,4.315702124
70000,169.3,48.97007447,4.316878467
70000,169.4,48.96961549,4.318054739
70000,169.5,48.96915653,4.319231041
70000,169.6,48.96869752,4.32040732
70000,169.7,48.96823853,4.321583531
70000,169.8,48.9677795,4.32275977
70000,169.9,48.96732049,4.323935988
70000,170.0,48.96686144,4.325112136
70000,170.1,48.96640241,4.326288312
70000,170.2,48.96594333,4.327464467
70000,170.3,48.96548427,4.328640554
70000,170.4,48.96502517,4.329816667
70000,170.5,48.96456606,4.33099276
70000,170.6,48.96410763,4.332167098
70000,170.7,48.96365379,4.333339246
70000,170.8,48.96320105,4.334512376
70000,170.9,48.9627483,4.335685485
70000,171.0,48.96229553,4.336858574
70000,171.1,48.96184276,4.338031643
70000,171.2,48.96138997,4.339204739
70000,171.3,48.96093717,4.340377767
70000,171.4,48.96048436,4.341550774
70000,171.5,48.96002042,4.342712915
70000,171.6,48.95950604,4.343825858
70000,171.7,48.95892045,4.344853789
70000,171.8,48.9582674,4.345783571
70000,171.9,48.95756847,4.346632159
70000,172.0,48.9568608,4.347465075
70000,172.1,48.95610821,4.348201109
70000,172.2,48.95535312,4.348931705
70000,172.3,48.95459799,4.349662279
70000,172.4,48.95385167,4.350357402
70000,172.5,48.95308926,4.350874718
70000,172.6,48.95231377,4.351343228
70000,172.7,48.95152447,4.351758438
70000,172.8,48.95066671,4.352209555
70000,172.9,48.94980614,4.352662189
70000,173.0,48.94892052,4.352983889
70000,173.1,48.94802451,4.353212498
70000,173.2,48.94711628,4.353291791
70000,173.3,48.94620686,4.353260927
70000,173.4,48.94531534,4.352978137
70000,173.5,48.94442382,4.352695404
70000,173.6,48.9435323,4.352412633
70000,173.7,48.94263413,4.352185146
70000,173.8,48.94173426,4.351971532
70000,173.9,48.94082432,4.351971614
70000,174.0,48.93992246,4.352147916
70000,174.1,48.93903025,4.352414582
70000,174.2,48.93815375,4.352790343
70000,174.3,48.93727725,4.353166091
70000,174.4,48.93640145,4.353541457
70000,174.5,48.9355292,4.353915345
70000,174.6,48.93465697,4.354289173
70000,174.7,48.93379478,4.354713144
70000,174.8,48.9329405,4.355137842
70000,174.9,48.93210626,4.35563706
70000,175.0,48.93128965,4.356205917
70000,175.1,48.93049481,4.356838004
70000,175.2,48.92972028,4.357529147
70000,175.3,48.92897529,4.358291595
70000,175.4,48.92824452,4.359083909
70000,175.5,48.92753359,4.359917854
70000,175.6,48.92688291,4.36085726
70000,175.7,48.92623866,4.361807896
70000,175.8,48.92562848,4.362807246
70000,175.9,48.92504005,4.363837774
70000,176.0,48.92445161,4.364868327
70000,176.1,48.92385543,4.365888103
70000,176.2,48.92323107,4.366868707
70000,176.3,48.92258894,4.367820572
70000,176.4,48.92190432,4.368703717
70000,176.5,48.92121967,4.369586837
70000,176.6,48.92052783,4.370456473
70000,176.7,48.91981556,4.371287675
70000,176.8,48.91910329,4.372118855
70000,176.9,48.91839436,4.372956566
70000,177.0,48.91769405,4.373810816
70000,177.1,48.91697297,4.374623562
70000,177.2,48.9162462,4.375425392
70000,177.3,48.91549685,4.376176677
70000,177.4,48.91475557,4.376946773
70000,177.5,48.91404455,4.377779092
70000,177.6,48.91336574,4.378671742
70000,177.7,48.91270801,4.379605371
70000,177.8,48.91205389,4.380544662
70000,177.9,48.91142167,4.381518051
70000,178.0,48.91079991,4.382506666
70000,178.1,48.91018072,4.383499068
70000,178.2,48.90956773,4.384499827
70000,178.3,48.90901322,4.385574786
70000,178.4,48.90853514,4.386732445
70000,178.5,48.90809819,4.387926662
70000,178.6,48.90767909,4.38913616
70000,178.7,48.9072376,4.390326571
70000,178.8,48.90671243,4.391432973
70000,178.9,48.9061237,4.392464162
70000,179.0,48.90547111,4.39340589
70000,179.1,48.90481801,4.394346268
70000,179.2,48.90421537,4.395361705
70000,179.3,48.90365547,4.396427596
70000,179.4,48.90315511,4.397563688
70000,179.5,48.90265434,4.398696102
70000,179.6,48.90217327,4.39984657
70000,179.7,48.90173745,4.401038961
70000,179.8,48.90128514,4.402216017
70000,179.9,48.90077122,4.403333559
70000,180.0,48.90018782,4.40436785
70000,180.1,48.89953732,4.405308651
70000,180.2,48.89888681,4.406249429
70000,180.3,48.8982363,4.407190183
70000,180.4,48.89758578,4.408130913
70000,180.5,48.89693286,4.409067571
70000,180.6,48.89624325,4.409941885
70000,180.7,48.89551428,4.41073697
70000,180.8,48.89473521,4.411411765
70000,180.9,48.89392449,4.411998167
70000,181.0,48.89308706,4.412491549
70000,181.1,48.89223337,4.412917954
70000,181.2,48.89137964,4.413344343
70000,181.3,48.890524,4.413761774
70000,181.4,48.8896683,4.414178947
70000,181.5,48.88881832,4.414621188
70000,181.6,48.88799587,4.415168042
70000,181.7,48.88719098,4.415774583
70000,181.8,48.88642506,4.416485265
70000,181.9,48.88567741,4.417241656
70000,182.0,48.88493218,4.418003679
70000,182.1,48.88417142,4.418726487
70000,182.2,48.88337735,4.419364997
70000,182.3,48.88254515,4.419872928
70000,182.4,48.88167362,4.420206431
70000,182.5,48.88079231,4.420470041
70000,182.6,48.87990813,4.4207135
70000,182.7,48.87902945,4.42100058
70000,182.8,48.87815846,4.421336777
70000,182.9,48.87729616,4.421730959
70000,183.0,48.87645715,4.422233701
70000,183.1,48.87561814,4.422736379
70000,183.2,48.87478449,4.423259005
70000,183.3,48.87395281,4.423788955
70000,183.4,48.87312115,4.42431884
70000,183.5,48.87227367,4.424783528
70000,183.6,48.87141333,4.425195002
70000,183.7,48.87055272,4.425605144
70000,183.8,48.86968889,4.425999497
70000,183.9,48.86882507,4.426393837
70000,184.0,48.86796556,4.426804746
70000,184.1,48.86713516,4.427326446
70000,184.2,48.86632727,4.427920335
70000,184.3,48.86555163,4.428607852
70000,184.4,48.86480342,4.429362975
70000,184.5,48.86411206,4.430231242
70000,184.6,48.86343297,4.43112391
70000,184.7,48.86278598,4.432067458
70000,184.8,48.86216715,4.433055611
70000,184.9,48.86154834,4.434043789
70000,185.0,48.8609295,4.435031943
70000,185.1,48.86031068,4.436020075
70000,185.2,48.85969156,4.437007787
70000,185.3,48.85906923,4.437990822
70000,185.4,48.85844689,4.438973882
70000,185.5,48.85782454,4.43995687
70000,185.6,48.85720218,4.440939835
70000,185.7,48.85657981,4.441922824
70000,185.8,48.85595743,4.442905742
70000,185.9,48.85533504,4.443888684
70000,186.0,48.85471268,4.444871556
70000,186.1,48.85409028,4.445854452
70000,186.2,48.8534679,4.446837228
70000,186.3,48.85284555,4.447819933
70000,186.4,48.85222319,4.448802614
70000,186.5,48.85160082,4.449785272
70000,186.6,48.85097844,4.450767955
70000,186.7,48.85035605,4.451750566
70000,186.8,48.84973366,4.452733154
70000,186.9,48.84911125,4.453715718
70000,187.0,48.84848084,4.45468648
70000,187.1,48.84784901,4.455655189
70000,187.2,48.8472251,4.456635456
70000,187.3,48.84660667,4.457623718
70000,187.4,48.84598825,4.458611958
70000,187.5,48.84536979,4.459600222
70000,187.6,48.84475133,4.460588414
70000,187.7,48.8441316,4.461574702
70000,187.8,48.84349304,4.462532913
70000,187.9,48.84285852,4.463484952
70000,188.0,48.84222673,4.464441074
70000,188.1,48.84159944,4.46540395
70000,188.2,48.84095774,4.46634363
70000,188.3,48.84027566,4.467215889
70000,188.4,48.83955515,4.468014666
70000,188.5,48.83881983,4.468782276
70000,188.6,48.83808198,4.469544211
70000,188.7,48.83733643,4.470288821
70000,188.8,48.83659084,4.47103336
70000,188.9,48.83585406,4.471797543
70000,189.0,48.83512172,4.472571634
70000,189.1,48.83438936,4.473345704
70000,189.2,48.83365491,4.474118042
70000,189.3,48.83290516,4.474877986
70000,189.4,48.8321554,4.475637859
70000,189.5,48.83140567,4.476397712
70000,189.6,48.8306559,4.477157541
70000,189.7,48.82990613,4.477917398
70000,189.8,48.82915635,4.478677183
70000,189.9,48.82840657,4.479436948
70000,190.0,48.82765678,4.480196738
70000,190.1,48.82690699,4.480956459
70000,190.2,48.82615719,4.481716157
70000,190.3,48.82540738,4.482475882
70000,190.4,48.82465757,4.483235537
70000,190.5,48.82390567,4.483990355
70000,190.6,48.82315348,4.484744561
70000,190.7,48.82240085,4.48549781
70000,190.8,48.82163583,4.486221763
70000,190.9,48.82087541,4.486956356
70000,191.0,48.8201377,4.487742624
70000,191.1,48.81940002,4.488528919
70000,191.2,48.81865282,4.489294007
70000,191.3,48.81789679,4.490039218
70000,191.4,48.8171409,4.490784265
70000,191.5,48.81638502,4.491529291
70000,191.6,48.81562911,4.492274295
70000,191.7,48.81487323,4.49301923
70000,191.8,48.81411731,4.49376419
70000,191.9,48.81336139,4.494509129
70000,192.0,48.8126077,4.495259109
70000,192.1,48.81185862,4.496019726
70000,192.2,48.81110956,4.496780324
70000,192.3,48.8103605,4.497540899
70000,192.4,48.80961143,4.498301452
70000,192.5,48.80886233,4.499061983
70000,192.6,48.80811325,4.499822492
70000,192.7,48.80736417,4.50058298
70000,192.8,48.80661508,4.501343446
70000,192.9,48.80586571,4.5021033
70000,193.0,48.80511555,4.502861363
70000,193.1,48.80436538,4.503619404
70000,193.2,48.80361521,4.504377375
70000,193.3,48.80286504,4.505135373
70000,193.4,48.80210858,4.505873376
70000,193.5,48.80134533,4.50658977
70000,193.6,48.80057463,4.507287011
70000,193.7,48.79978952,4.507947095
70000,193.8,48.7989998,4.50859422
70000,193.9,48.79820512,4.509227504
70000,194.0,48.79741044,4.509860721
70000,194.1,48.79661572,4.510493917
70000,194.2,48.79582103,4.511127143
70000,194.3,48.79502634,4.511760302
70000,194.4,48.79423164,4.512393441
70000,194.5,48.79343694,4.513026609
70000,194.6,48.7926422,4.513659709
70000,194.7,48.79184749,4.51429279
70000,194.8,48.79105278,4.514925901
70000,194.9,48.79025806,4.515558944
70000,195.0,48.78946334,4.516192016
70000,195.1,48.78866859,4.516825019
70000,195.2,48.78787386,4.517458004
70000,195.3,48.78707912,4.518091018
70000,195.4,48.78628439,4.518723964
70000,195.5,48.78548965,4.519356891
70000,195.6,48.78469461,4.519990033
70000,195.7,48.78389786,4.52062456
70000,195.8,48.78310106,4.521259067
70000,195.9,48.78230452,4.521894193
70000,196.0,48.78150852,4.522530963
70000,196.1,48.78071252,4.523167714
70000,196.2,48.77991655,4.523804447
70000,196.3,48.77912054,4.524441159
70000,196.4,48.77832456,4.525077853
70000,196.5,48.77752855,4.525714575
70000,196.6,48.77673253,4.526351229
70000,196.7,48.77593654,4.526987865
70000,196.8,48.77514051,4.52762448
70000,196.9,48.77434565,4.528264407
70000,197.0,48.77355089,4.528904608
70000,197.1,48.77275663,4.529544466
70000,197.2,48.77196267,4.530184021
70000,197.3,48.77116873,4.530823558
70000,197.4,48.77037475,4.531463123
70000,197.5,48.76958077,4.532102621
70000,197.6,48.76878679,4.532742098
70000,197.7,48.76799284,4.533381558
70000,197.8,48.76719854,4.534020163
70000,197.9,48.76640235,4.534653265
70000,198.0,48.76560615,4.535286396
70000,198.1,48.76480996,4.535919459
70000,198.2,48.76401376,4.536552551
70000,198.3,48.76321805,4.537186996
70000,198.4,48.76242388,4.537825877
70000,198.5,48.76162967,4.53846469
70000,198.6,48.7608355,4.539103533
70000,198.7,48.76004132,4.539742308
70000,198.8,48.75924707,4.540380868
70000,198.9,48.75844564,4.540997289
70000,199.0,48.75764919,4.541609766
70000,199.1,48.75685663,4.542233585
70000,199.2,48.75606666,4.542864973
70000,199.3,48.75527672,4.543496343
70000,199.4,48.75449264,4.544144201
70000,199.5,48.75371086,4.544798455
70000,199.6,48.7529291,4.545452739
70000,199.7,48.75214733,4.546107004
70000,199.8,48.75136293,4.546753902
70000,199.9,48.75057275,4.547384568
70000,200.0,48.74978253,4.548015215
70000,200.1,48.74899234,4.548645843
70000,200.2,48.74820214,4.549276452
70000,200.3,48.74741195,4.549906994
70000,200.4,48.74662171,4.550537564
70000,200.5,48.7458315,4.551168116
70000,200.6,48.74504129,4.551798649
70000,200.7,48.74424925,4.552423973
70000,200.8,48.74341573,4.553080072
70000,200.9,48.74253959,4.553769768
70000,201.0,48.74166341,4.554459392
70000,201.1,48.74078723,4.555149042
70000,201.2,48.73991108,4.555838669
70000,201.3,48.73903683,4.556533853
70000,201.4,48.73816404,4.557233079
70000,201.5,48.73729121,4.557932281
70000,201.6,48.73641837,4.558631459
70000,201.7,48.73554525,4.559329782
70000,201.8,48.73466953,4.560020688
70000,201.9,48.73379384,4.560711524
70000,202.0,48.73292316,4.561398418
70000,202.1,48.73217472,4.561993461
70000,202.2,48.73142655,4.562589271
70000,202.3,48.73067838,4.563185064
70000,202.4,48.72993021,4.563780791
70000,202.5,48.72918182,4.564375962
70000,202.6,48.72843246,4.564968423
70000,202.7,48.72768313,4.56556082
70000,202.8,48.72693461,4.566155548
70000,202.9,48.7261866,4.56675168
70000,203.0,48.72543856,4.567347794
70000,203.1,48.72470054,4.567971801
70000,203.2,48.7239727,4.56862201
70000,203.3,48.7232619,4.56931243
70000,203.4,48.72259349,4.570095309
70000,203.5,48.72194197,4.570907349
70000,203.6,48.72134104,4.571806571
70000,203.7,48.72078416,4.572765365
70000,203.8,48.72024185,4.573801973
70000,203.9,48.71974692,4.574904646
70000,204.0,48.7192925,4.576049639
70000,204.1,48.71890642,4.577248692
70000,204.2,48.71854253,4.578465301
70000,204.3,48.71823723,4.579718148
70000,204.4,48.71797275,4.580991006
70000,204.5,48.7177651,4.582288433
70000,204.6,48.71761387,4.583600153
70000,204.7,48.71757064,4.584931608
70000,204.8,48.71764042,4.586264217
70000,204.9,48.71779176,4.587626817
70000,205.0,48.71795088,4.588987191
70000,205.1,48.7181405,4.590338817
70000,205.2,48.71833014,4.591690454
70000,205.3,48.71851974,4.593042099
70000,205.4,48.71870931,4.594393755
70000,205.5,48.71889645,4.595727959
70000,205.6,48.71908351,4.597061783
70000,205.7,48.71927056,4.598395617
70000,205.8,48.71945756,4.599729459
70000,205.9,48.71963573,4.601066092
70000,206.0,48.71981356,4.602402821
70000,206.1,48.71999138,4.603739559
70000,206.2,48.72016918,4.605076306
70000,206.3,48.72034697,4.606413063
70000,206.4,48.72052767,4.607748901
70000,206.5,48.72071099,4.609083958
70000,206.6,48.7208943,4.610418977
70000,206.7,48.72107763,4.611754053
70000,206.8,48.7212609,4.61308909
70000,206.9,48.72139487,4.614436901
70000,207.0,48.72151486,4.615788307
70000,207.1,48.7216348,4.617139718
70000,207.2,48.72175476,4.618491137
70000,207.3,48.72187002,4.619843337
70000,207.4,48.72195102,4.621201357
70000,207.5,48.722032,4.622559382
70000,207.6,48.72211297,4.623917411
70000,207.7,48.72218749,4.625274615
70000,207.8,48.72223475,4.626628116
70000,207.9,48.72228195,4.627981619
70000,208.0,48.72232918,4.629335173
70000,208.1,48.72236237,4.630689455
70000,208.2,48.72237957,4.632044596
70000,208.3,48.72239677,4.633399737
70000,208.4,48.72239516,4.63475497
70000,208.5,48.72238437,4.636110255
70000,208.6,48.7223736,4.637465589
70000,208.7,48.72236281,4.638820873
70000,208.8,48.72235198,4.640176205
70000,208.9,48.72234116,4.641531488
70000,209.0,48.72233033,4.64288682
70000,209.1,48.72231945,4.644242101
70000,209.2,48.72230859,4.645597431
70000,209.3,48.72229771,4.646952713
70000,209.4,48.72228681,4.648308042
70000,209.5,48.72227434,4.64966492
70000,209.6,48.7222587,4.651025136
70000,209.7,48.72224305,4.652385303
70000,209.8,48.72222741,4.653745519
70000,209.9,48.72221172,4.655105684
70000,210.0,48.72219602,4.656465849
70000,210.1,48.72218034,4.657826062
70000,210.2,48.7221646,4.659186225
70000,210.3,48.72214886,4.660546435
70000,210.4,48.72213312,4.661906598
70000,210.5,48.72211735,4.663266758
70000,210.6,48.72210155,4.664626967
70000,210.7,48.72208693,4.665987163
70000,210.8,48.7220735,4.667347398
70000,210.9,48.72206006,4.668707632
70000,211.0,48.72204661,4.670067865
70000,211.1,48.72203314,4.671428098
70000,211.2,48.72201962,4.672788329
70000,211.3,48.72200612,4.67414856
70000,211.4,48.72199261,4.675508839
70000,211.5,48.72197988,4.676869046
